legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
OLEN WILLIAMS INC,,EULESS,Tarrant,76040,1123 S AIRPORT CIR,8172673741,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18266, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/02/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,EULESS Tarrant County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"OLEN WILLIAMS INC (EULESS, Tarrant Co.) — TDLR ESC #18266 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
RICK'S SIGN SHOP,,EL PASO,El Paso,79907,536 SANDY LANE,9155499229,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18291, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 05/06/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,EL PASO El Paso County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"RICK'S SIGN SHOP (EL PASO, El Paso Co.) — TDLR ESC #18291 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SIGN ERECTION LTD,,EULESS,Tarrant,76040,11124 S PIPELINE RD,8172671554,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18287, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/10/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,EULESS Tarrant County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"SIGN ERECTION LTD (EULESS, Tarrant Co.) — TDLR ESC #18287 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SIGN METRO,,HOUSTON,Harris,77063,9224 MONSEY,7132712771,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18319, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/06/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"SIGN METRO (HOUSTON, Harris Co.) — TDLR ESC #18319 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SIGNTEK INC.,,SELMA,Guadalupe,78154,16380 N EVANS ROAD SUITE 2,2109465511,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18334, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 07/23/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,SELMA Guadalupe County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"SIGNTEK INC. (SELMA, Guadalupe Co.) — TDLR ESC #18334 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SOTO SIGNS,,CORPUS CHRISTI,Nueces,78408,657 OMAHA,3618831311,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18280, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/19/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,CORPUS CHRISTI Nueces County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"SOTO SIGNS (CORPUS CHRISTI, Nueces Co.) — TDLR ESC #18280 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SRS ADVERTISING,,BROWNSVILLE,Cameron,78521,1124 MORNINGSIDE RD,9568320002,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18359, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 10/16/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,BROWNSVILLE Cameron County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"SRS ADVERTISING (BROWNSVILLE, Cameron Co.) — TDLR ESC #18359 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
TEXAS CUSTOM SIGNS LTD,,CEDAR PARK,Williamson,78613-4296,2007 WINDY TER STE A,5124016500,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18361, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/09/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,CEDAR PARK Williamson County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"TEXAS CUSTOM SIGNS LTD (CEDAR PARK, Williamson Co.) — TDLR ESC #18361 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
UNITED SIGNS,,HOUSTON,Harris,77072,12097 A BEECHNUT STREET,2814986367,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18363, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 08/23/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"UNITED SIGNS (HOUSTON, Harris Co.) — TDLR ESC #18363 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
UNITY SIGNS,,HOUSTON,Harris,77084,16611 W LITTLE YORK RD STE # B,2816795152,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18282, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/25/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"UNITY SIGNS (HOUSTON, Harris Co.) — TDLR ESC #18282 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
BRATTON BROS SIGN CO,,SAN ANTONIO,Bexar,78214-1817,993 E SOUTHCROSS BLVD,2109245556,,,,,,23,,,false,[],32,"License-tenure proxy only (TDLR ESC #18307, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. Legal name suggests multi-generation family ('& Sons/Bros/Family' pattern), nudged down for likely internal succession.",55,Active TX Electrical Sign Contractor license (current expiration 08/29/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Bexar County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,46,C_watch,"BRATTON BROS SIGN CO (SAN ANTONIO, Bexar Co.) — TDLR ESC #18307 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
WALTON ENTERPRISES LTD,,SAN ANTONIO,Bexar,78209,7373 BROADWAY SUITE  403,8303123354,https://www.waltonsignage.com/,Gary Walton (Walton family),,founder_tenure_inference,,46,,,false,[],30,"Walton family multi-generation (predecessor 1934; current 1980, ~46 yrs). Family multi-gen succession in place — Gary Walton's grandfather founded; line continues. Not a natural-exit candidate.",30,"Healthy but ~$40M revenue per Konaequity — exceeds SBA 7(a) $5M ceiling; this is a platform-scale enterprise, not SBA territory.",20,"Modern website, broad service mix (45+ years implementing brands across multiple sectors), active national-account program. No coasting tells.",30,"Large national sign company — TX commercial signage rollup is quiet (low PE attention vertical) but Walton itself is roll-up-acquirer-size, not target-size.",27,D_pass,"Walton Signage (San Antonio, founded 1980 by Gary Walton building on 1934 predecessor) is a $40M+ national sign company servicing restaurant/retail/bank multi-location accounts — far above SBA 7(a) acquisition range. Multi-generation family ownership confirmed via public records. D_pass on size gate alone; would only be a strategic-buyer or PE platform-level transaction.",N/A — out of target size band.,high,0.85
FEDERAL HEATH SIGN COMPANY,,HOUSTON,Harris,77060,15534 W HARDY RD SUITE155,2812606560,https://federalheath.com/,Corporate (multi-state operations),,corporate_entity,,125,,,false,[],15,Federal Heath traces to 1901; current company is multi-state with HQ Hurst TX and ~500 employees. Not a single-founder natural-exit candidate.,30,500 employees + 5-state mfg footprint + national customer base — estimated $75M+ rev. Far above SBA 7(a) $5M ceiling.,10,Active national operations — no coasting signals.,20,Platform-scale; out of off-market thesis.,18,D_pass,"Federal Heath Sign Company (Hurst TX HQ; Houston branch) traces founding to 1901 and currently operates with ~500 employees across 5-state manufacturing facilities (TX, OH, MI, WI). This is a national mfg enterprise (~$75M+ rev) — far above SBA 7(a) target. D_pass on size gate.",N/A — out of target size band.,high,0.8
COMET SIGNS LLC,,SAN ANTONIO,Bexar,78219,5003 STOUT DRIVE,2108122239,https://www.cometsigns.com/,"Stratus Unlimited (PE-owned, post-2022)",,platform_subsidiary,,68,,,false,[],10,"Comet Signs founded 1958 by Arthur Sitterle Jr.; leadership passed to Arthur 'Pete' Sitterle III in 1990s; **acquired by Stratus Unlimited in December 2022**. Owner-of-record is now a PE platform, not an aging individual.",30,"Multi-location TX sign manufacturer (5 facilities, 250k+ sqft mfg). Healthy but platform-scale; already rolled up.",10,Stratus-acquired entity — no coasting tells apply; this is a corporate subsidiary actively integrating with parent's national accounts program.,20,Already rolled up — not an off-market target.,16,D_pass,"Comet Signs (San Antonio, founded 1958 by Sitterle family) was acquired by Stratus Unlimited (Vestar Capital Partners-backed PE roll-up) in December 2022. This is now a platform subsidiary operating 5 TX facilities under the Stratus umbrella — already rolled up, not an off-market acquisition target. D_pass per skill exclusion rule for platform subsidiaries.",N/A — already acquired.,high,0.85
